"","estc_ids","title_1","title_2","pub_year","work_id"
"134","R42001","['Ordered by the Parliament, that the ministers in the several congregations within the cities of London and Westminster ... do on the next Lords-day render thanks to almighty God for ... the great success he hath been pleased to give unto the Navy ... against the Dutch fleet, on the eighteenth, nineteenth and twentieth of this instant February']","NA",1653,NA
"135","R211334","['An Act concerning the militias in the respective counties within this Common-vvealth.']","NA",1651,NA
"136","R201181","['Tuesday, July 26. 1659. Ordered by the Parliament, that Wednesday the 31 of August 1659. be set apart for a day of solemn fasting and humiliation throughout England, Scotland and Ireland. ... Tho. St Nicholas, Clerk of Parliament. Resolved by the Parliament, that this vote be printed, and published in the respective cities, borroughs, towns, parishes and places throughout England, Scotland and Ireland. ...']","NA",1659,NA
"137","R211157","['By the Lord Protector. A proclamation about dissolving the Parliament.']","NA",1659,"34910-proclamations 1659-04-22"
"138","R206558","['An act for continuing the powers of commissioners for compounding, &amp;c. advance of money; and for indempnity.']","NA",1653,NA
"139","R175288","['The Holy Bible containing ye old and New Testaments']","['newly translated out of ye original tongues and with the former translations diligently compared and revised.']",1653,NA
"140","R170613","['The New Testament of our Lord and Savior Jesus Christ:']","['newly translated out of the original Greek: and with the former translations diligently compared and revised.']",1660,NA
"141","R210503","['Articles of peace, friendship and entercourse, concluded and agreed between England &amp; France, in a treaty at Westminster, bearing date the third of November, new stile, in the year of our Lord God, 1655.']","['Printed and published by His Highness special command.']",1655,NA
"142","R175135","['Friday August 12. 1659. Ordered by the Parliament, that the troops and companies that have been raised or commissionated by the Councel of State,']","['or that have come in voluntarily to assist the Parliament in this time of danger, be preferred and taken into the militias in the several counties and places of this Commonwealth. ...']",1659,"6-miscellaneous documents 1643"
"143","R211095","['Whereas it hath pleased the most wise God, in his providence, to take out of this world the most serene and renowned, Oliver late Lord Protector of this Commonwealth; ...']","NA",1658,"305-miscellaneous documents"
"144","R211140","['By the Protector. A proclamation signifying His Highness pleasure, that all men being in office of government, at the decease of his most dear father, Oliver late Lord Protector, shall so continue till His Highness further direction.']","NA",1658,"58565-proclamations 1658-09-04"
"145","R211077","['By the Protector. A declaration of His Highness the Lord Protector, inviting persons to send over all sorts of necessary provisions to Mardike.']","NA",1658,"225-miscellaneous documents"
"146","R213105","['An Act for the sale of several lands and estates forfeited to the Common-vvealth for treason.']","['Wednesday the 16th of July, 1651. Ordered by the Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.']",1651,NA
"147","R25360","['A declaration of His Highnes the Lord Protector and the Parliament of the Commonwealth of England, Scotland, and Ireland, for a day of solemn fasting and humiliation in the three nations.']","['Tuesday the 23th of September, 1656. Ordered by the Parliament, that this declaration be forthwith printed and published. Hen: Scobell, Clerk of the Parliament.']",1656,"225-miscellaneous documents"
"148","R39140","['Justification by faith: or, A confutation of that Antinomian error, that justification is before faith;']","['being the sum &amp; substance of a sermon preached at Sarum; by Benjamin Woodbridge, minister of Newberry in Barkshire. May 26. 1652. Imprimatur, Edmund Calamy.']",1653,"42762-justification by faith or confutation of that antinomian error that justification is before faith being sum and substance of sermon preached at sarum by benjamin woodbridge minister of newberry in barkshire"
"149","R215935","['The foundation of Christian religion,']","['gathered into six principles. As it is to be learned of ignorant people, that they may be fit to hear sermons with profit, and to receive the Lords Supper with comfort.']",1660,"635-fovndation of christian religion gathered into six principles"
"150","R207569","['A narrative of the great success God hath been pleased to give His Highness forces in Jamaica, against the King of Spains forces;']","['together with a true relation of the Spaniards losing their plate-fleet, as it was communicated in a letter from the Governour of Jamaica. Published by His Highness special command.']",1658,"178552-a narrative of great success god hath been pleased to give his highness forces in jamaica against king of spains forces together with true relation of spaniards losing their plate-fleet as it was communicated in letter from governour of jamaica"
"151","R29773","['By the Parliament. Whereas the old and implacable enemy having for some time before the restoring of this Parliament formed a design for the bringing in of Charls Stewart, ...']","NA",1659,NA
"152","R206614","['A declaration of His Highnes, by the advice of his covncil,']","['shewing the reasons of their proceedings for securing the peace of the Commonwealth, upon occasion of the late insurrection and rebellion. Wednesday, October, 31. 1655. Ordered by his Highness and the Council, that this declaration be forthwith printed and published. Hen: Scobel, Clerk of the Council.']",1655,"19826-orders in council 1655-10-31"
"153","R209391","['A declaration of the Parliament of the Commonwealth of England.']","['Being since the dissolution of the late Parliament, ...']",1653,NA
"154","R211482","['Tuesday the seven and twentieth of April, 1652. Votes of Parliament for setting the poor on vvork, and for preventing of common-begging.']","NA",1652,NA
"155","R211927","['An Act for the security of His Highness the Lord Protector his person,']","['and continuance of the nation in peace and safety.']",1656,NA
"156","R213557","['An Act for the taking away the Court of Wards and Liveries.']","['At the Parliament begun at Westminster the 17th day of September, anno Domini, 1656.']",1657,NA
"157","R211486","['An Act for the observation of a day of publique fasting and humiliation.']","NA",1652,NA
"158","R211227","['An Act appointing judges for the Admiralty.']","NA",1659,NA
"159","R211456","['An Act for continuing John Bradshaw sergeant at law, chancellor of the dutchy and county palatine of Lancaster,']","['and Bartholomew Hall Esq; attorney general of the dutchy of Lancaster, and for continuing the jurisdictions of the said dutchy and county palatine of Lancaster']",1652,NA
