"","estc_ids","title_1","title_2","pub_year","work_id"
"79","R209895","['Eliahs abatement: or, corruption in the saints.']","['Discovered and distinguished in a sermon, preached at Chatham in Kent, at the Funeral of that faithful minister of the Gospel, Mr. Gaulter Roswell, M.a. late preacher there. By Tho. Case, M.A. and rector of Giles in the Fields.']",1658,"53310-eliahs abatement or corruption in saints discovered and distinguished in sermon preached at chatham in kent at funeral of that faithful minister of gospel mr"
"80","R213877","['De officiis Marci Tvllii Ciceronis libri III.']","['Item, De amicitia: De senectute: Paradoxa: &amp; De somnio Scipionis. Cum indice in fine libri ad juncto.']",1658,"65-de officiis"
"81","R212678","['The copy of the covenant of grace.']","['With a true discovery of several false pretenders to that eternal inheritance, and of the right heir thereunto. Together with such safe instructions as will inable him to clear his title, and to make it unquestionable. Exactly evidenced by many perspicuous and unconstrained testimonies of scripture. Penned, and published upon mature deliberation, and good advise. By Robert Bidwel, a servant, and minister of the gospel of our Lord Jesus Christ.']",1657,"172488-copy of covenant of grace with true discovery of several false pretenders to that eternal inheritance and of right heir thereunto"
"82","R236821","['Shaʿar Ha Shini ʾo Petach Taphnimu ʾel LeShon HaKodesh The second gate, or The inner door to the holy tongue.']","['Being a compendious Hebrew lexicon or dictionary; in which all the roots and primitive words in the Bible, both Hebrew and Chaldee, are orderly set down, and numbred, and their significations expressed, in each several conjugation, wherein they are found extant in the Bible; with all the derivative nouns, and their significations taken from the roots; together with so much praxis, or so many places of the Hebrew text, so easily resolved in English, and with such easie directions for learning the language, as that any knowing Christian, man or woman, of ordinary capacity, making use of the former grammar, and this dictionary, with the praxis joined to both, may learn to read and understand the Hebrew Bible; and that without a teacher. See wha is in the book more fully in the following page. By William Robertson, Master of Arts, from the University at Edenburgh, and now residing at London.']",1655,"9860-gate or door to holy tongue"
"83","R12181","['Shaʿar Ha Rivson ʾo Petach Hechivson ʾel LShon Hakodesh The first gate, or The outward door to the holy tongue, opened in English.']","['Containing, I. The chief and necessary grounds of the Hebrew grammar. II. A table for the Hebrew roots, in which all the roots of th Bible are set down, and a plain and ready way presently to find out the roots of all Hebrew words which are deficient in one or two of their radical letters, is described. III. A praxis to the grammar and the table, upon the prophecy by Obadiah: the Decalogue, and the twelfth chapter of Isaiah: wherein the Hebrew text it self is first set down, and then every Hebrew word of those places of Scrripture sic is read in English letters, then expounded, and grammatically resolved in English. and all in so plain and easie a way, as may be made use of by any ordinary capacity of either sexe. B William Robertson, Master of Arts, from the University of Edinburgh, Master of Arts, from the University of Edinburgh, now residing at London.']",1654,"9860-gate or door to holy tongue"
"84","R206659","['The protestation of diverse ministers,']","['against the proceedings of the late commission of the Church of Scotland, as also against the lawfulnesse of the present pretended assembly.']",1651,NA
"85","R12195","['Liberti Fromondi S. Th. L. Collegii Falconis in Academia Lovaniensi philosophiæ professoris primarii. Meteorologicorvm libri sex.']","['Cui accessit in hac ultima editione Thomæ Fieni, &amp; Lib. Fromondi dissertationes De cometa anni M.DC.XVIII. Et clarorum virorum judicia de pluvi purpurea Bruxellensi.']",1656,"11256-meteorologicorum libri sex"
"86","R6458","['Poems by Eldred Revett.']","NA",1657,"173738-poems by eldred revett "
"87","R229704","['The vvorks of W. Fenner. B. of Divinity.']","NA",1658,"8776-vvorks of w fenner b of divinity "
"88","R209177","['Enchiridion medicum:']","['containing the causes, signs, and cures of all those diseases, that do chiefly affect the body of man: divided into three books. With alphabetical tables of such matters as are therein contained. Whereunto is added a treatise, De facultatibus medicamentorum compositorum, &amp; dosibus. By Robert Bayfield.']",1655,"50268-enchiridion medicum containing causes signs and cures of all those diseases that do chiefly affect body of man divided into three books"
"89","R33772","['The workes of that famous physitian Dr. Alexander Read,']","['Doctor of Physick, and one of the Fellows of Physitians-Colledge, London. Containing I. Chirurgical lectures of tumors and ulcers. II. A treatise of the first part of chirurgery, which teacheth the re-unition of the parts of the body dis-joyned, and the methodical doctrine of wounds. III. A treatise of all the muscles of the body of man. Delivered in several lectures at Barbar-Chirurgians-Hall, upon Tuesdaies appointed for these exercises, and the keeping of their courts. Published in his life time in several treatises, and now in one volume, corrected and amended.']",1659,"40189-workes of that famous physitian dr alexander read doctor of physick and one of fellows of physitians-colledge london containing i"
"90","R184499","['Adolescentia, seu bucolica']","NA",1655,"191834-adolescentia seu bucolica "
"91","R39698","['Manchester al mondo.']","['Contemplatio mortis, et immortalitatis. A contemplation of death and immortality. The seventh impression much enlarged, with the Latine sentences rendred into English.']",1658,"879-contemplatio mortis et immortalitis"
"92","R38637","['The Holy Bible,']","['containing the Old Testament and the New: newly translated out of the original tongues: and with the former translations diligently compared and revised: by his Majesties speciall commandment. Appointed to be read in churches.']",1655,NA
"93","R201007","['The temple re-built.']","['A discourse on Zachary 6.13. Preached at a generall meeting of the associated ministers of the county of Cumberland at Keswick, May 19. By Richard Gilpin, pastor of the church at Graistock in Cumberland.']",1658,"51595-temple re-built discourse on zachary 6"
