"","estc_ids","title_1","title_2","pub_year","work_id"
"70","R23735","['The works of that faithful servant of Jesus Christ, Dr. Thom. Taylor,']","['sometimes minister of the gospel in Aldermanbury, London. Not hitherto published, (Though earnestly desired by very many experiemental Christians,) because the iniquity of those times could not bear such burning and shining light, as is here handed forth in these several treatises following. 1. Catechistical exercises. page 1. ... 24. Principles of Christian practice. The life of the reverend author is prefixed. Author in epist. quadam dedicat. Utinam in eo omnia essent adeò ex voto composita ut nulla ex parte doctorum judicia reformidem. Præjudicia non moror, omnes indignitates tacito moerore paratior devorare, quàm ut ecclesio pro mensu, &amp; modulo meo non prosim. Published according to his own manuscripts, by Edm. Calamy, Arthur Jackson, ... Ralph Vening, William Jemmat.']",1653,"157231-works of that faithful servant of jesus christ dr thom taylor sometimes minister of gospel in aldermanbury london"
"71","R24228","['A martyrologie,']","['containing a collection of all the persecutions which have befallen the Church of England since the first plantation of the Gospel to the end of Queen Maries reign. Whereunto are added the lives of Jasper Coligni Admiral of France, who was slain in the massacre of Paris. And of Joane Queen of Navarre, who died of poyson a few dayes before that bloody massacre. Togeher sic with the lives of ten of our English divines, famous in their generations for learning, piety, parts, and for their sufferings in the cause of Christ. By Samuel Clarke, pasto of Bennet Fink London.']",1652,"137999-a martyrologie containing collection of all persecutions which have befallen church of england since first plantation of gospel to end of queen maries reign"
"72","R215023","['The light appearing more and more towards the perfect day. Or, a farther discovery of the present state of the Indians in New-England, concerning the progresse of the Gospel amongst them.']","['Manifested by letters from such as preacht to them there. Published by Henry Whitfeld, late pastor to the Church of Christ at Gilford in New-England, who came late thence.']",1651,"22444-light appearing more and more towards perfect day or farther discovery of present state of indians in new-england concerning progresse of gospel amongst them manifested by letters from such as preacht to them there"
"73","R11161","['Jacobi Vsserii Armachani de Romanæ Ecclesiæ symbolo apostolico vetere,']","['aliisque fidei formulis, tum ab occidentalibus tum ab orientalibus, in primâ catechesi &amp; baptismo proponi solitis, diatriba. Accesserunt, I. Athanasii symbolum, à græcis interpolatum. II. Symbolum aliud eidem etiam à quibusdam tributum. III. Hymnus matutinus &amp; vespertinus veteris ecclesiæ. IV. Hildeberti cenomanensis de confessione trinitatis hymnus, &amp; oratio ad dominum. Jo. Cassianus. Symbolum ecclesiarum omnium fidem loquitur.']",1647,"22736-de romanae ecclesiae symbolo apostolico vetere"
"74","R41222","['Cornelius 1647']","['a new almanack and prognostication for the yeer of our Lord God 1647, being the third after the bissextile or leap-yeer : composed and calculated for the meridian of the most famous city of London, and will serve with little error for the whole kingdom of Great Britain by Gilbert Cornelius.']",1647,"197027-cornelius 1647 new almanack and prognostication for yeer of our lord god 1647 being third after bissextile or leap-yeer composed and calculated for meridian of most famous city of london and will serve with little error for whole kingdom of great britain by gilbert cornelius"
"75","R201046","['Plain English: or, the sectaries anatomized.']","['Wherein the honor of the three estates of the kingdom is maintained, the government both of church and common-wealth is pleaded for: and this famous city of London, and their faithfull Remonstrance is vindicated from such false aspersions as lately have been cast upon it. Imprimatur. James Cranford.']",1646,"133394-plain english or sectaries anatomized wherein honor of three estates of kingdom is maintained government both of church and common-wealth is pleaded for and this famous city of london and their faithfull remonstrance is vindicated from such false aspersions as lately have been cast upon it"
"76","R5818","['The reasons presented by the dissenting brethren against certain propositions concerning presbyteriall government.']","['And the proofs of them voted by the Assembly of Divines, sitting by authority of Parliament, at Westminster. Together with the Answer of the Assembly of Divines to those reasons of dissent.']",1648,NA
"77","R233861","['Certain catechistical exercises treating of the grounds of religion,']","['very useful for these times, that those who have honest hearts, but weak heads, may get to be better rooted and established in the faith of the gospel, and not carried about with every winde of doctrine. Handling more especially these particulars following. 1. That there is but one true religion. 2. What that true religion is. 3. How that true religion is known from all false religions. 4. That there is a God, proved. 5. That there is but one God. ... 17. Of mans perfection; marriage and subjection. 18. Of the time of his creation, and paradise the place thereof. By Dr. Tho. Taylor, sometime pastor of the church in Aldermanbury.']",1653,"157219-certain catechistical exercises treating of grounds of religion very useful for these times that those who have honest hearts but weak heads may get to be better rooted and established in faith of gospel and not carried about with every winde of doctrine"
"78","R39739","['The hearse of the renowned, the right honourable Robert Earle of Essex and Ewe, Viscount Hereford, Lord Ferrers of Chartley, Bourchier and Lovaine, sometime captaine lord generall of the armies raised for the defence of King and Parliament.']","['As it was represented in a sermon, preached in the Abbey Church at Westminster, at the magnificent solemnity of his funerall, Octob. 22, 1646. By Richard Vines. Published by order of the House of Peeres.']",1646,"19817-hearse of renowned right honourable robert earle of essex and ewe viscount hereford lord ferrers of chartley bourchier and lovaine sometime captaine lord generall of armies raised for defence of king and parliament as it was represented in sermon preached in abbey church at westminster at magnificent solemnity of his funerall octob"
"79","R29231","['A sermon preached afore Thomas Andrews Lord Maior, and the aldermen, sheriffs, &amp;c. of the honorable corporation of the Citie of London,']","['at pauls; on the Lords day, Feb. 2. 1650. By Doctor Nathanael Homes, teacher to the church at Mary Staynings, London. In which discours is held forth, 1 The order, method, and succession of times and things, both good and evil, that are to come to pass before the next appearance of Christ; as an explanation of his former sermon before the said honorable assembly, upon Octob. 8. 1650. 2 A touch upon the two witnesses. 3 An iconism or picture of the present apostacie in England. 4 A systeme of symptomes of them that will have the spiritual falling-sickness to depart from the faith. Left as a testimony and protest of the author, against the evils of this present age.']",1650,"63922-a sermon preached afore thomas andrews lord maior and aldermen sheriffs of honorable corporation of citie of london at pauls on lords day feb"
"80","R41095","['A brief explication of the last fifty psalmes, from Ps. 100. to the end.']","['By David Dickson. Professor of Divinity in the Colledge of Edenburgh: Imprimatur, Edmund Calamy.']",1654,"4076-a brief explication of first fifty psalms"
