"","estc_ids","title_1","title_2","pub_year","work_id"
"95","R210344","['An ordinance for sale of four forrests or chases reserved for collateral securitie to the souldiers.']","['Wednesday 30 August, 1654. Ordered by His Highness the Lord Protector and the council, that this ordinance bee forthwith printed and published. Hen. Scobel, Clerk of the Council.']",1654,"11365-orders in council 1654-08-30"
"96","R33585","['A discours of husbandrie used in Brabant and Flanders:']","['shewing the wonderful improvement of land there; and serving as a pattern for our practice in this common-wealth.']",1654,"12866-a discours of husbandrie used in brabant and flanders shewing wonderfull improvement of land there and serving as pattern for our practice in this common-wealth"
"97","R218017","['Most plain directions for true-writing:']","['in particular for such English words as are alike in sound, and unlike both in their signification and writing: and of such words whose sounds are so neer alike, that they are oftentimes taken one for another. With many other most plain directions for true writing in general. And such choice tables for the same purpose, now lately added thereunto, as the like in this kinde were never yet publisht by any to this day. With divers other tables also of no small concernment.']",1653,"129507-most plain directions for true-writing in particular for such english words as are alike in sound and unlike both in their signification and writing and of such words whose sounds are so neer alike that they are oftentimes taken one for another"
"98","R205098","['A true confutation of a fals and scandalous pamphlet, entituled, The true state of the case of Sir Iohn Gell,']","['lately published to deceiv the people, and to smother Sir John Gells confederacie with Colonel Andrews and others, under oath of secrecie, to destroie the present government. Or a sober vindication of the Council of State, and High Court of Justice from the impudent aspersions of that pamphlet. Published to undeceiv all the well-affected of this Common-wealth. By John Bernard Gent. captain of a troop of hors in the service of the Parlament.']",1650,"89862-a true confutation of fals and scandalous pamphlet entituled true state of case of sir iohn gell lately published to deceiv people and to smother sir john gells confederacie with colonel andrews and others under oath of secrecie to destroie present government"
"99","R2272","['The Latine grammar fitted for the use of schools.']","['Wherein the words of Lilies Grammar are (as much as might bee) reteined; many errors thereof amended; many needless things left out: many necessaries, that were wanting, supplied; and all things ordered in a method more agreeable to childrens capacitie. By Charls Hoole, Mr of Arts, of Lincoln-Collegde in Oxford, sometimes schoolmaster of Rotherham in York-shire; and now teacher of a private grammar-school in Gold-smiths Alley, not far from Alders-gate and Cripple-gate, London. And (that nothing might bee wantin to the purpose) the English translation is set down on the contrarie page for the benefit of yong-learners sic.']",1651,"1846-latine grammar"
"100","R206548","['An ordinance for the better ordering and disposing the estates under sequestration.']","['Fryday, 10. February, 1653. Ordered by His Highness the Lord Protector, and His Council, that this ordinance be forthwith printed and published. Henry Scobell Clerk of the Council.']",1654,"71885-orders in council 1654-02-10"
"101","R210250","['An ordinance for distribution of the elections in Ireland.']","['Tuesday 27 June, 1654. Ordered by His Highness the Lord Protector and the council, that this ordinance bee forthwith printed and published. Hen. Scobel, Clerk of the Council.']",1654,"11363-orders in council 1654-06-27"
"102","R206374","['A true relation of a second victorie over the Scots at Hamilton, commanded by Col. Kerr, who is taken by the Parliaments forces, with other prisoners of qualitie.']","['Certified by an express from my Lord General. Hereunto is annexed the remonstrance of the western-Scottish forces to the King, and Committee of Estates, Octob. 25. 1650. And in answer thereunto the declaration of the King, and Committee of Estates against the said remonstrance, Nov. 25. 1650. With other censures thereupon.']",1650,NA
"103","R210241","['An ordinance for the regulation of hackney coachmen in London and the places adjacent.']","['Fryday June 23. 1654. Ordered by his Highness the Lord Protector and his Council, that this ordinance be forthwith printed and published, Henry Scobell, Clerk of the Council.']",1654,"8387-orders in council 1654-06-23"
"104","R207298","['A short plea for the common-wealth,']","['in this monstrous and shaking juncture, wherein treason is scarcely accounted an offence, and traitors have so manie advocates. Published for the safetie of the state, and the undeceiving of the people, by a friend to justice and the common-wealth. It is better one man should perish, then the whole bee destroied.']",1651,"44418-a short plea for common-wealth in this monstrous and shaking juncture wherein treason is scarcely accounted offence and traitors have so manie advocates"
"105","R220448","['Delights for ladies']","['to adorn their persons, tables, closets and distillatories: with beauties, banquets, perfumes and waters. Read, practice, and censure,']",1651,"876-delightes for ladies to adorne their persons tables closets and distillatories"
"106","R215378","['The reformed-school: and The reformed librarie-keeper. By John Durie. Whereunto is added I. An idea of mathematicks. II. The description of one of the chiefest libraries which is in Germanie, erected and ordered by one of the most learned princes in Europe.']","NA",1651,"55319-reformed-school and reformed librarie-keeper by john durie whereunto is added i idea of mathematicks ii description of one of chiefest libraries which is in germanie erected and ordered by one of most learned princes in europe "
"107","R210187","['An ordinance for the preservation of the works of the great level of the Fenns.']","['Fryday May 26. 1654. Ordered by his Highness the Lord Protector, and his Council, that this ordinance be forthwith printed and published. Henry Scobell, Clerk of the Council.']",1654,"17387-orders in council 1654-05-26"
"108","R209587","['An ordinance for further suspending the proceedings of the judges named in an act, intituled, An act for the relief of creditors and poor prisoners.']","['Tuesday 18th April, 1654. Ordered by His Highness the Lord Protector and the Council, that this ordinance bee forthwith printed and published. Hen. Scobel, Clerk of the Council.']",1654,"30095-orders in council 1654-04-18"
"109","R174589","['The pleasant historie of John Winchcomb, in his yonger years called, Jack of Newberie, the famous &amp; worthy clothier of England :']","['declaring his life and love, together with his charitable deeds and great hospitalities. And how hee set continually five hundred poor people at work, to the great benefit of the Commonwealth: worthy to be read and regarded.']",1655,"2814-pleasant historie of john vvinchcomb in his younger yeeres called iacke of newberie famous and worthy clothier of england declaring his life and love together with his charitable deeds and great hospitality"
